farm_id,state,district,village,crop,crop_variety,sowing_date,harvesting_date,season,land_area_acres,soil_type,soil_ph,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,fertilizer_used,irrigation_method,rainfall_mm,avg_temperature_c,humidity_percent,pest_attack,disease_name,pesticide_used,expected_yield_tonnes,actual_yield_tonnes,water_consumption_litres,production_cost_inr,market_price_inr,profit_loss_inr,crop_health_score,sustainability_score
FARM01063,Uttar Pradesh,Lucknow,Village_460,Wheat,PBW725,2022-11-11,2023-02-10,Kharif,21.7,Alluvial,6.6,64,111,67,Urea,Canal,172.7,35.8,95,No,None,Neem Oil,105.12,106.46,1610365.8,419276.35,367258.75,-52017.6,71,74
FARM01064,Karnataka,Belagavi,Village_356,Rice,Basmati,2022-05-06,2022-08-15,Kharif,8.97,Clay,7.5,153,72,169,NPK,Sprinkler,68.5,41.3,74,No,None,Neem Oil,29.67,29.37,357338.0,178910.87,109609.66,-69301.21,59,92
FARM01065,Tamil Nadu,Coimbatore,Village_321,Cotton,Suraj,2022-08-18,2022-12-28,Zaid,15.45,Clay,5.6,58,161,178,NPK,Sprinkler,123.3,24.2,79,No,None,Neem Oil,75.59,72.17,488839.7,501397.44,297357.93,-204039.51,68,66
FARM01066,West Bengal,Siliguri,Village_184,Maize,DHM117,2023-03-04,2023-06-15,Zaid,6.81,Black,5.5,180,111,105,Vermicompost,Drip,77.7,27.8,67,No,None,Neem Oil,24.73,24.07,450520.6,120679.77,96875.85,-23803.92,71,62
FARM01067,Karnataka,Belagavi,Village_92,Cotton,Suraj,2024-03-22,2024-09-10,Rabi,4.51,Red,6.3,170,89,159,Urea,Rain-fed,60.2,26.8,57,Yes,Leaf Blight,Chlorpyrifos,19.39,15.51,212913.4,136447.9,49486.62,-86961.28,37,65
FARM01068,Uttar Pradesh,Lucknow,Village_176,Potato,Kufri Pukhraj,2022-06-05,2022-11-18,Rabi,10.53,Red,5.5,108,96,134,NPK,Rain-fed,139.6,15.5,91,No,None,Neem Oil,51.52,49.84,488196.3,140392.65,103682.5,-36710.15,65,74
FARM01069,West Bengal,Siliguri,Village_353,Rice,Basmati,2020-10-30,2021-02-14,Zaid,12.24,Black,7.2,100,180,104,DAP,Flood,5.5,27.3,45,No,None,Neem Oil,42.72,45.65,714867.3,397926.52,158124.8,-239801.72,64,69
FARM01070,Uttar Pradesh,Lucknow,Village_36,Sugarcane,Co0238,2023-08-17,2024-02-07,Rabi,6.14,Red,7.8,143,73,100,Vermicompost,Flood,30.8,30.0,65,Yes,Leaf Blight,Imidacloprid,19.09,15.27,141592.1,117020.39,35847.36,-81173.03,37,91
FARM01071,Maharashtra,Nashik,Village_343,Rice,IR64,2022-06-20,2022-12-07,Kharif,19.97,Black,5.5,120,72,57,NPK,Drip,89.0,35.1,71,No,None,Neem Oil,79.6,84.8,1144848.0,305297.59,255246.95,-50050.64,98,60
FARM01072,Punjab,Amritsar,Village_156,Maize,HQPM1,2023-08-16,2023-11-24,Kharif,16.96,Black,7.9,42,124,61,Organic Compost,Canal,79.0,25.7,77,No,None,Neem Oil,62.55,59.64,843067.8,414458.5,243754.62,-170703.88,79,49
FARM01073,Rajasthan,Jaipur,Village_217,Millet,Ragi,2023-06-17,2023-11-03,Kharif,14.05,Clay,8.1,138,141,89,Urea,Sprinkler,55.7,29.3,63,No,None,Neem Oil,49.46,50.5,738453.8,200514.81,201759.86,1245.05,73,51
FARM01074,Punjab,Amritsar,Village_451,Wheat,PBW725,2020-02-11,2020-07-04,Rabi,8.65,Laterite,6.0,98,161,41,NPK,Drip,26.9,37.9,50,No,None,Neem Oil,29.05,29.44,466988.0,188163.34,95087.29,-93076.05,82,90
FARM01075,Maharashtra,Nashik,Village_414,Rice,Basmati,2024-03-27,2024-07-18,Kharif,7.93,Loamy,7.3,159,145,80,Urea,Sprinkler,18.6,28.0,53,No,None,Neem Oil,22.21,24.19,351777.2,140279.48,77713.67,-62565.81,62,60
FARM01076,West Bengal,Siliguri,Village_498,Cotton,Suraj,2021-02-27,2021-08-24,Rabi,21.31,Alluvial,6.6,132,102,128,Organic Compost,Rain-fed,66.9,16.1,58,No,None,Neem Oil,90.78,91.51,1258402.7,430495.0,328088.15,-102406.85,98,69
FARM01077,Maharashtra,Pune,Village_381,Maize,HQPM1,2020-12-27,2021-05-28,Kharif,10.56,Red,6.1,75,168,179,NPK,Sprinkler,126.6,30.6,89,No,None,Neem Oil,50.3,55.08,703988.6,205654.74,175805.38,-29849.36,71,64
FARM01078,Tamil Nadu,Coimbatore,Village_331,Sugarcane,Co0238,2024-01-22,2024-07-10,Kharif,9.42,Red,5.9,54,87,150,Vermicompost,Sprinkler,76.8,27.5,72,Yes,Leaf Blight,Chlorpyrifos,43.35,34.68,278697.3,208219.4,71922.91,-136296.49,45,68
FARM01079,Maharashtra,Pune,Village_68,Wheat,PBW725,2021-08-06,2022-02-02,Zaid,21.9,Clay,6.7,63,133,92,DAP,Drip,148.4,27.3,92,Yes,Leaf Blight,Imidacloprid,91.99,73.59,1090407.7,455571.08,149278.55,-306292.53,22,68
FARM01080,Tamil Nadu,Madurai,Village_294,Rice,Basmati,2021-12-15,2022-04-22,Zaid,18.72,Red,6.3,132,107,161,DAP,Sprinkler,18.4,35.0,61,No,None,Neem Oil,51.37,49.54,1320845.6,603642.93,122291.82,-481351.11,76,84
FARM01081,West Bengal,Siliguri,Village_282,Rice,Basmati,2021-08-07,2022-01-11,Zaid,23.75,Red,5.9,55,116,107,NPK,Rain-fed,81.7,28.0,70,No,None,Neem Oil,107.9,113.65,813518.7,370100.25,248103.56,-121996.69,67,55
FARM01082,Maharashtra,Pune,Village_202,Rice,Basmati,2024-02-19,2024-08-04,Rabi,20.82,Black,7.0,114,54,164,Organic Compost,Drip,71.5,35.5,72,Yes,Leaf Blight,Chlorpyrifos,83.46,66.77,779454.8,600191.65,186803.37,-413388.28,57,60
FARM01083,Punjab,Amritsar,Village_186,Cotton,Suraj,2020-12-30,2021-06-18,Rabi,16.15,Loamy,6.2,134,168,100,Urea,Rain-fed,153.9,29.6,96,No,None,Neem Oil,80.3,80.65,967467.2,244314.8,253232.62,8917.82,87,73
FARM01084,Punjab,Amritsar,Village_344,Soybean,NRC37,2022-05-06,2022-10-05,Kharif,13.1,Laterite,7.0,99,75,153,NPK,Rain-fed,85.3,26.6,72,No,None,Neem Oil,53.59,55.17,644282.1,225035.82,189409.34,-35626.48,92,72
FARM01085,West Bengal,Siliguri,Village_386,Soybean,NRC37,2022-02-17,2022-06-15,Kharif,17.23,Laterite,6.9,121,108,101,Vermicompost,Flood,68.8,26.4,66,No,None,Neem Oil,77.89,77.75,888854.9,506697.62,252001.57,-254696.05,77,94
FARM01086,Punjab,Ludhiana,Village_386,Cotton,Bt,2022-08-03,2022-12-11,Zaid,13.42,Black,7.2,139,43,84,DAP,Canal,76.2,13.1,71,Yes,Leaf Blight,Chlorpyrifos,49.53,39.62,755788.9,399993.6,139873.99,-260119.61,58,61
FARM01087,Assam,Jorhat,Village_283,Cotton,Bt,2021-09-09,2022-01-11,Rabi,17.13,Black,5.9,96,154,145,DAP,Canal,33.3,32.9,55,No,None,Neem Oil,69.86,66.78,736003.1,230154.88,205306.87,-24848.01,70,82
FARM01088,Uttar Pradesh,Lucknow,Village_215,Millet,Ragi,2024-01-30,2024-05-08,Zaid,5.98,Alluvial,7.8,85,167,162,Urea,Sprinkler,92.4,27.1,72,No,None,Neem Oil,25.4,27.07,351459.1,198878.21,96425.61,-102452.6,78,45
FARM01089,Karnataka,Belagavi,Village_189,Wheat,HD2967,2020-08-29,2021-02-21,Kharif,18.79,Alluvial,7.0,166,48,179,NPK,Sprinkler,92.3,31.8,72,No,None,Neem Oil,85.61,82.9,1412531.4,474110.62,261227.28,-212883.34,97,73
FARM01090,Karnataka,Belagavi,Village_279,Millet,Bajra,2020-06-02,2020-11-28,Rabi,1.12,Red,8.1,72,91,92,NPK,Rain-fed,76.1,29.0,74,No,None,Neem Oil,5.02,5.03,34245.9,19481.62,14187.95,-5293.67,94,83
FARM01091,Maharashtra,Pune,Village_139,Millet,Ragi,2023-08-28,2024-02-03,Rabi,6.43,Laterite,5.6,137,159,41,Urea,Drip,29.1,32.1,63,Yes,Leaf Blight,Imidacloprid,17.12,13.7,433426.9,189835.53,26608.47,-163227.06,49,48
FARM01092,Uttar Pradesh,Lucknow,Village_348,Sugarcane,Co0238,2020-12-19,2021-04-25,Zaid,17.82,Clay,7.6,169,46,132,Organic Compost,Flood,77.2,16.7,69,No,None,Neem Oil,81.69,88.96,1301530.4,529125.98,187724.61,-341401.37,66,82
FARM01093,Assam,Jorhat,Village_281,Wheat,HD2967,2024-02-21,2024-08-08,Kharif,24.46,Clay,7.0,55,162,157,Urea,Drip,123.8,29.7,76,No,None,Neem Oil,98.02,98.99,1019152.8,719760.56,304897.11,-414863.45,56,93
FARM01094,Karnataka,Mysuru,Village_114,Rice,IR64,2022-12-08,2023-04-03,Kharif,13.39,Laterite,6.1,66,47,168,DAP,Sprinkler,37.0,27.7,67,No,None,Neem Oil,37.79,40.56,503390.3,250173.6,158108.23,-92065.37,89,54
FARM01095,Maharashtra,Pune,Village_53,Wheat,HD2967,2023-04-07,2023-09-02,Zaid,17.56,Loamy,7.6,107,73,160,Urea,Sprinkler,41.4,27.8,61,Yes,Leaf Blight,Chlorpyrifos,66.79,53.43,1193647.0,387695.84,115700.33,-271995.51,68,93
FARM01096,Assam,Guwahati,Village_421,Sugarcane,Co86032,2024-04-17,2024-08-02,Rabi,7.18,Laterite,7.0,158,44,71,Vermicompost,Sprinkler,37.1,34.9,55,Yes,Leaf Blight,Chlorpyrifos,26.49,21.19,532461.6,240780.67,61248.76,-179531.91,27,90
FARM01097,Rajasthan,Kota,Village_29,Sugarcane,Co86032,2021-03-05,2021-07-05,Rabi,21.5,Loamy,7.2,109,140,78,Vermicompost,Sprinkler,72.1,23.3,61,Yes,Leaf Blight,Imidacloprid,70.39,56.31,757822.6,316040.51,164825.51,-151215.0,44,88
FARM01098,West Bengal,Kolkata,Village_469,Potato,Kufri Jyoti,2021-02-19,2021-08-16,Kharif,24.46,Black,7.5,149,165,113,DAP,Rain-fed,75.3,30.1,74,No,None,Neem Oil,111.96,119.21,1836580.6,642575.77,363260.63,-279315.14,86,62
FARM01099,Maharashtra,Nashik,Village_328,Millet,Bajra,2022-02-26,2022-07-12,Kharif,16.35,Clay,6.5,63,118,162,Urea,Flood,29.7,21.2,51,No,None,Neem Oil,51.29,53.22,1138191.5,498106.48,156743.14,-341363.34,85,90
FARM01100,West Bengal,Kolkata,Village_281,Wheat,PBW725,2020-01-22,2020-05-26,Zaid,14.8,Black,5.7,110,41,40,Organic Compost,Rain-fed,11.4,32.4,48,Yes,Leaf Blight,Imidacloprid,39.71,31.77,952433.0,397918.59,102655.41,-295263.18,39,45
FARM01101,Uttar Pradesh,Meerut,Village_144,Millet,Bajra,2020-12-21,2021-05-29,Rabi,9.28,Black,6.6,124,55,73,Organic Compost,Sprinkler,13.4,18.4,45,No,None,Neem Oil,32.14,33.96,658099.5,190846.42,102274.39,-88572.03,84,92
FARM01102,Maharashtra,Pune,Village_397,Potato,Kufri Jyoti,2022-09-18,2023-01-25,Kharif,4.28,Black,8.1,59,63,167,Vermicompost,Flood,59.1,30.5,67,No,None,Neem Oil,15.12,14.77,246723.8,131659.05,33734.94,-97924.11,95,50
FARM01103,Rajasthan,Kota,Village_125,Maize,HQPM1,2020-06-24,2020-10-26,Kharif,17.58,Black,8.1,49,157,73,Organic Compost,Sprinkler,88.5,23.8,68,No,None,Neem Oil,83.81,82.77,817428.7,523283.69,219620.44,-303663.25,92,94
FARM01104,Maharashtra,Pune,Village_252,Maize,HQPM1,2024-05-04,2024-10-24,Zaid,22.4,Alluvial,6.1,115,83,118,Urea,Sprinkler,53.1,26.4,61,Yes,Leaf Blight,Chlorpyrifos,66.11,52.89,1482522.4,436612.28,146939.75,-289672.53,26,50
FARM01105,Tamil Nadu,Madurai,Village_476,Soybean,NRC37,2023-10-29,2024-03-14,Zaid,1.3,Red,8.2,73,58,40,DAP,Drip,66.0,26.8,66,No,None,Neem Oil,5.01,5.2,78107.8,38722.83,12302.36,-26420.47,85,88
FARM01106,Karnataka,Mysuru,Village_224,Potato,Kufri Pukhraj,2022-03-12,2022-06-27,Zaid,14.26,Laterite,7.2,168,147,155,NPK,Flood,230.2,25.6,98,No,None,Neem Oil,89.66,88.96,431632.7,470869.11,271781.47,-199087.64,59,48
FARM01107,Rajasthan,Kota,Village_421,Soybean,NRC37,2023-12-01,2024-05-13,Zaid,12.07,Alluvial,8.1,108,92,80,Urea,Flood,36.9,23.7,64,Yes,Leaf Blight,Chlorpyrifos,32.93,26.34,339072.9,296449.08,62611.62,-233837.46,43,63
FARM01108,West Bengal,Kolkata,Village_382,Sugarcane,Co86032,2024-01-10,2024-06-01,Rabi,9.71,Black,7.5,72,130,161,Organic Compost,Drip,97.5,27.0,71,Yes,Leaf Blight,Chlorpyrifos,41.91,33.53,480388.7,252730.03,113488.67,-139241.36,58,84
FARM01109,Punjab,Amritsar,Village_202,Maize,HQPM1,2024-01-28,2024-05-15,Rabi,13.86,Loamy,6.1,111,145,159,Organic Compost,Canal,36.5,24.0,56,No,None,Neem Oil,50.54,51.7,391143.9,304930.4,126789.01,-178141.39,89,55
FARM01110,Assam,Jorhat,Village_403,Wheat,HD2967,2022-05-28,2022-09-09,Rabi,14.53,Alluvial,8.2,139,156,179,Vermicompost,Drip,60.3,30.6,64,No,None,Neem Oil,48.43,51.1,656318.3,184634.13,208958.73,24324.6,58,53
FARM01111,Rajasthan,Kota,Village_67,Wheat,HD2967,2020-08-28,2020-12-20,Rabi,12.85,Clay,7.9,136,174,146,DAP,Sprinkler,26.8,20.4,62,No,None,Neem Oil,48.62,50.75,565885.3,232452.3,132330.52,-100121.78,63,58
FARM01112,Rajasthan,Jaipur,Village_345,Millet,Ragi,2023-11-03,2024-04-11,Rabi,7.02,Alluvial,6.9,110,174,159,NPK,Sprinkler,64.7,29.3,58,No,None,Neem Oil,21.4,20.36,539314.7,93222.51,38010.42,-55212.09,57,67
FARM01113,West Bengal,Siliguri,Village_315,Millet,Ragi,2021-04-15,2021-07-15,Zaid,23.27,Red,7.6,158,59,146,Urea,Rain-fed,39.1,40.9,66,No,None,Neem Oil,71.13,69.59,639825.4,501892.54,282685.31,-219207.23,56,91
FARM01114,Tamil Nadu,Coimbatore,Village_218,Soybean,NRC37,2023-12-29,2024-04-01,Zaid,4.73,Loamy,6.8,129,41,142,Urea,Drip,41.5,36.6,55,No,None,Neem Oil,18.59,18.63,157559.2,156356.48,50609.58,-105746.9,71,68
FARM01115,Maharashtra,Pune,Village_456,Potato,Kufri Jyoti,2022-11-28,2023-03-03,Zaid,7.9,Loamy,7.5,91,87,126,NPK,Sprinkler,35.9,37.3,52,No,None,Neem Oil,30.46,32.28,124535.7,251747.06,86629.56,-165117.5,68,50
FARM01116,West Bengal,Siliguri,Village_210,Wheat,PBW725,2022-03-19,2022-08-05,Zaid,14.7,Red,7.2,88,160,119,NPK,Sprinkler,95.7,22.8,76,No,None,Neem Oil,55.64,53.86,804303.1,400523.62,162364.05,-238159.57,84,85
FARM01117,Uttar Pradesh,Lucknow,Village_300,Millet,Bajra,2024-01-24,2024-06-21,Kharif,16.81,Alluvial,6.1,140,71,124,Urea,Rain-fed,66.4,35.0,72,Yes,Leaf Blight,Imidacloprid,58.78,47.02,1301665.7,370823.1,127434.33,-243388.77,62,90
FARM01118,Karnataka,Belagavi,Village_423,Soybean,NRC37,2022-05-23,2022-09-10,Zaid,15.06,Clay,6.4,126,77,62,Urea,Rain-fed,76.5,31.3,69,Yes,Leaf Blight,Chlorpyrifos,69.03,55.22,1176179.2,468700.38,194037.22,-274663.16,52,92
FARM01119,West Bengal,Siliguri,Village_300,Rice,Basmati,2023-11-02,2024-02-17,Zaid,22.64,Alluvial,7.1,78,140,113,Vermicompost,Rain-fed,139.2,27.0,91,No,None,Neem Oil,120.73,131.84,654603.8,680386.08,431635.16,-248750.92,90,92
FARM01120,Karnataka,Belagavi,Village_319,Sugarcane,Co86032,2021-11-09,2022-03-31,Rabi,1.85,Clay,7.3,132,152,171,DAP,Sprinkler,82.5,32.7,69,Yes,Leaf Blight,Imidacloprid,6.37,5.1,40838.2,31599.52,15166.47,-16433.05,31,70
FARM01121,Tamil Nadu,Coimbatore,Village_311,Rice,Basmati,2023-08-27,2023-12-09,Kharif,23.37,Loamy,7.8,80,128,153,NPK,Canal,150.8,37.6,92,No,None,Neem Oil,105.14,112.6,1127674.5,655471.7,416653.17,-238818.53,87,79
FARM01122,Uttar Pradesh,Lucknow,Village_282,Potato,Kufri Pukhraj,2021-10-18,2022-02-18,Kharif,15.05,Black,6.0,179,76,129,DAP,Canal,50.1,37.5,63,Yes,Leaf Blight,Imidacloprid,54.07,43.26,614308.9,308534.58,132910.77,-175623.81,62,52
FARM01123,West Bengal,Siliguri,Village_130,Wheat,PBW725,2021-10-14,2022-03-17,Zaid,3.19,Loamy,6.2,131,154,120,Vermicompost,Sprinkler,45.8,28.7,56,No,None,Neem Oil,12.25,11.76,149034.3,40654.53,40461.56,-192.97,98,81
FARM01124,Tamil Nadu,Coimbatore,Village_131,Millet,Ragi,2023-06-13,2023-10-21,Kharif,19.25,Black,6.9,53,56,108,Vermicompost,Canal,103.1,24.8,68,No,None,Neem Oil,79.37,78.48,1493686.1,628500.59,320999.6,-307500.99,93,61
FARM01125,Assam,Jorhat,Village_179,Maize,DHM117,2023-09-01,2024-02-22,Kharif,16.78,Clay,7.2,125,88,130,NPK,Canal,63.3,19.4,64,No,None,Neem Oil,62.18,64.82,1190204.9,392298.08,143920.26,-248377.82,72,69
FARM01126,Assam,Guwahati,Village_196,Millet,Ragi,2023-04-23,2023-07-25,Rabi,12.23,Black,6.9,91,64,117,Vermicompost,Flood,98.1,20.2,70,Yes,Leaf Blight,Imidacloprid,50.1,40.08,888144.8,205418.82,142703.32,-62715.5,42,93
FARM01127,Tamil Nadu,Madurai,Village_95,Potato,Kufri Jyoti,2020-08-10,2020-11-18,Kharif,14.8,Clay,6.3,114,120,53,NPK,Canal,52.8,19.9,61,Yes,Leaf Blight,Chlorpyrifos,58.36,46.69,648772.3,284194.96,92610.46,-191584.5,22,69
FARM01128,Tamil Nadu,Madurai,Village_55,Rice,IR64,2024-02-19,2024-07-16,Rabi,13.36,Red,7.6,51,177,110,Organic Compost,Sprinkler,102.5,21.7,73,No,None,Neem Oil,50.43,47.98,802974.3,261552.0,127247.29,-134304.71,64,81
FARM01129,West Bengal,Siliguri,Village_94,Soybean,NRC37,2020-07-21,2020-12-08,Rabi,6.78,Laterite,6.0,120,135,119,Vermicompost,Drip,106.4,31.7,72,No,None,Neem Oil,23.94,24.16,153842.8,179068.31,97055.47,-82012.84,74,79
FARM01130,Uttar Pradesh,Lucknow,Village_196,Potato,Kufri Jyoti,2023-12-25,2024-04-12,Zaid,13.11,Red,7.4,142,75,41,Vermicompost,Flood,121.1,36.8,81,No,None,Neem Oil,67.15,72.97,742379.2,320078.31,145467.13,-174611.18,62,71
FARM01131,Punjab,Amritsar,Village_102,Rice,IR64,2022-04-08,2022-08-22,Zaid,14.93,Laterite,6.1,150,139,121,NPK,Drip,35.0,25.0,53,No,None,Neem Oil,42.93,46.54,1155643.4,474619.24,174741.18,-299878.06,81,74
FARM01132,Uttar Pradesh,Meerut,Village_53,Potato,Kufri Pukhraj,2023-07-14,2023-12-12,Zaid,24.96,Red,8.2,67,42,172,Urea,Rain-fed,128.2,30.4,88,No,None,Neem Oil,96.75,98.84,1096773.1,481077.56,398032.81,-83044.75,69,51
FARM01133,Punjab,Ludhiana,Village_485,Maize,HQPM1,2023-03-23,2023-07-19,Zaid,17.81,Loamy,6.7,146,136,57,Vermicompost,Canal,57.4,27.5,63,No,None,Neem Oil,74.22,78.61,803987.9,470298.42,306778.07,-163520.35,90,47
FARM01134,Tamil Nadu,Madurai,Village_492,Millet,Bajra,2020-04-07,2020-09-22,Zaid,3.15,Black,6.3,61,97,41,Organic Compost,Canal,100.5,27.1,76,No,None,Neem Oil,11.25,11.43,55801.1,64599.93,37417.59,-27182.34,95,77
FARM01135,Maharashtra,Nashik,Village_166,Cotton,Bt,2021-01-07,2021-04-08,Kharif,19.26,Clay,6.4,161,58,80,Organic Compost,Drip,32.8,25.9,66,No,None,Neem Oil,70.79,76.08,780729.1,632897.27,170485.07,-462412.2,70,90
FARM01136,Punjab,Ludhiana,Village_455,Cotton,Bt,2022-05-26,2022-09-19,Kharif,17.31,Laterite,5.6,166,151,68,Urea,Canal,48.4,27.4,56,No,None,Neem Oil,50.34,52.69,264756.9,234583.1,204045.98,-30537.12,67,69
FARM01137,Tamil Nadu,Coimbatore,Village_322,Sugarcane,Co0238,2023-09-02,2024-01-18,Rabi,13.46,Alluvial,7.1,103,136,156,Vermicompost,Drip,125.9,31.5,88,No,None,Neem Oil,69.77,72.33,983029.0,296041.46,145963.31,-150078.15,62,55
FARM01138,Punjab,Amritsar,Village_314,Millet,Ragi,2020-03-16,2020-07-11,Rabi,20.36,Laterite,5.9,59,73,142,DAP,Drip,68.1,24.4,74,Yes,Leaf Blight,Chlorpyrifos,67.09,53.67,612696.5,495455.53,155398.74,-340056.79,42,70
FARM01139,Punjab,Amritsar,Village_151,Cotton,Bt,2023-06-28,2023-12-19,Kharif,17.09,Alluvial,7.9,91,104,159,DAP,Rain-fed,141.0,26.5,93,No,None,Neem Oil,92.02,97.39,1079007.4,385973.97,284217.45,-101756.52,66,80
FARM01140,Karnataka,Belagavi,Village_381,Rice,IR64,2023-08-18,2024-02-02,Rabi,11.6,Clay,7.4,52,101,154,Urea,Rain-fed,61.9,25.2,70,No,None,Neem Oil,45.86,45.94,670232.7,274201.65,124900.23,-149301.42,74,72
FARM01141,Tamil Nadu,Madurai,Village_483,Maize,HQPM1,2022-05-01,2022-08-03,Rabi,9.26,Red,7.6,79,49,47,NPK,Sprinkler,83.8,23.7,75,No,None,Neem Oil,38.73,37.53,718340.2,172342.0,108850.32,-63491.68,84,71
FARM01142,Punjab,Ludhiana,Village_23,Millet,Bajra,2021-02-22,2021-06-30,Zaid,14.0,Alluvial,5.7,176,66,120,Organic Compost,Sprinkler,16.1,23.6,50,No,None,Neem Oil,39.07,38.64,698441.4,168194.32,138123.21,-30071.11,56,65
FARM01143,Tamil Nadu,Coimbatore,Village_67,Rice,Basmati,2020-07-27,2020-11-24,Zaid,19.2,Laterite,6.8,105,112,151,NPK,Rain-fed,96.4,24.4,78,No,None,Neem Oil,82.78,78.7,900930.1,488061.1,203594.75,-284466.35,95,51
FARM01144,Tamil Nadu,Madurai,Village_435,Potato,Kufri Pukhraj,2022-01-02,2022-06-19,Kharif,8.09,Red,5.8,180,156,110,Urea,Rain-fed,100.6,24.8,80,No,None,Neem Oil,32.82,34.84,411090.0,141087.23,94767.58,-46319.65,63,85
FARM01145,Rajasthan,Jaipur,Village_399,Soybean,JS335,2023-09-15,2024-01-07,Rabi,3.05,Loamy,7.2,153,125,47,Vermicompost,Canal,112.5,22.5,72,Yes,Leaf Blight,Imidacloprid,13.2,10.56,165283.9,99065.02,34974.04,-64090.98,42,50
FARM01146,Maharashtra,Pune,Village_390,Wheat,HD2967,2022-05-11,2022-09-18,Rabi,15.56,Black,6.5,129,52,158,NPK,Canal,69.3,24.8,71,Yes,Leaf Blight,Imidacloprid,56.17,44.94,594265.6,446149.92,147773.08,-298376.84,33,56
FARM01147,Karnataka,Belagavi,Village_357,Rice,Basmati,2024-04-21,2024-07-27,Zaid,5.31,Red,7.5,110,114,70,Organic Compost,Flood,98.6,21.0,81,No,None,Neem Oil,25.95,25.81,153074.5,87096.91,77467.37,-9629.54,88,69
FARM01148,Assam,Guwahati,Village_276,Maize,HQPM1,2022-04-01,2022-08-09,Zaid,16.04,Alluvial,5.7,88,62,135,Organic Compost,Flood,40.9,25.9,63,Yes,Leaf Blight,Imidacloprid,58.03,46.42,1266637.8,530501.57,120805.86,-409695.71,69,66
FARM01149,Assam,Guwahati,Village_207,Soybean,JS335,2020-04-18,2020-08-22,Kharif,15.1,Alluvial,6.3,119,160,154,Urea,Drip,94.0,21.3,72,No,None,Neem Oil,63.55,65.21,1086741.2,398754.19,209268.66,-189485.53,61,68
FARM01150,Assam,Jorhat,Village_426,Rice,Basmati,2023-05-12,2023-08-25,Zaid,18.55,Alluvial,7.3,87,138,132,Urea,Canal,54.4,28.3,61,No,None,Neem Oil,65.4,67.46,585925.2,225995.45,244096.86,18101.41,86,84
FARM01151,West Bengal,Kolkata,Village_149,Cotton,Suraj,2023-02-18,2023-06-26,Zaid,21.56,Black,7.1,153,122,115,NPK,Flood,91.2,24.5,69,No,None,Neem Oil,77.73,81.83,960833.4,300608.68,176628.24,-123980.44,90,63
FARM01152,Karnataka,Mysuru,Village_278,Cotton,Suraj,2023-03-05,2023-06-07,Zaid,22.49,Clay,7.5,154,128,45,Vermicompost,Rain-fed,52.7,15.6,55,No,None,Neem Oil,88.86,88.9,366678.0,629067.03,345697.76,-283369.27,73,55
FARM01153,Maharashtra,Pune,Village_253,Soybean,NRC37,2021-02-23,2021-08-14,Rabi,21.07,Black,8.2,126,145,167,Urea,Canal,52.8,28.0,70,Yes,Leaf Blight,Imidacloprid,70.84,56.67,737234.4,356852.66,129354.56,-227498.1,55,80
FARM01154,Karnataka,Mysuru,Village_7,Potato,Kufri Pukhraj,2022-12-20,2023-05-12,Kharif,8.81,Black,6.1,127,141,64,Organic Compost,Drip,145.3,29.6,83,No,None,Neem Oil,38.52,37.43,270476.1,161171.12,139233.38,-21937.74,71,48
FARM01155,Rajasthan,Kota,Village_323,Potato,Kufri Jyoti,2020-11-05,2021-03-29,Kharif,20.55,Laterite,7.1,95,155,161,NPK,Flood,97.0,26.0,74,No,None,Neem Oil,99.12,99.62,980759.5,639333.24,356788.0,-282545.24,95,58
FARM01156,Assam,Jorhat,Village_482,Soybean,JS335,2022-08-13,2022-11-28,Kharif,19.64,Black,7.5,142,102,69,Vermicompost,Sprinkler,103.2,24.7,76,No,None,Neem Oil,92.86,90.17,536560.6,490276.52,222062.36,-268214.16,88,68
FARM01157,Tamil Nadu,Madurai,Village_215,Cotton,Bt,2022-04-07,2022-08-08,Zaid,6.24,Loamy,6.7,173,179,92,Urea,Drip,121.1,23.3,74,No,None,Neem Oil,24.35,26.75,367069.7,98797.64,93342.91,-5454.73,73,62
FARM01158,Maharashtra,Pune,Village_240,Wheat,HD2967,2023-08-27,2024-02-03,Kharif,14.08,Red,5.8,178,137,81,Organic Compost,Rain-fed,62.5,29.1,70,No,None,Neem Oil,53.67,58.47,1120221.4,219635.04,225868.48,6233.44,89,56
FARM01159,Uttar Pradesh,Lucknow,Village_349,Cotton,Suraj,2022-10-01,2023-03-29,Kharif,23.05,Loamy,7.4,137,44,118,DAP,Sprinkler,60.4,25.6,70,Yes,Leaf Blight,Imidacloprid,71.86,57.49,1751721.6,510163.83,177414.05,-332749.78,34,63
FARM01160,Assam,Guwahati,Village_5,Wheat,HD2967,2024-03-12,2024-07-09,Kharif,22.29,Loamy,5.7,165,81,120,DAP,Sprinkler,117.6,19.9,83,No,None,Neem Oil,109.83,106.85,1511656.9,320848.89,262800.11,-58048.78,58,56
FARM01161,Tamil Nadu,Madurai,Village_499,Soybean,JS335,2024-03-17,2024-08-20,Kharif,8.21,Laterite,7.5,80,73,108,Organic Compost,Rain-fed,108.5,22.3,73,Yes,Leaf Blight,Chlorpyrifos,38.09,30.47,247414.7,227512.55,120743.46,-106769.09,33,74
